device,os,os_version,browser,browser_version,url,result,reasoning,public_url,page_source,timestamp
,OS X,Catalina,firefox,132.0,hxxps://bybit--llogin.webflow.io/,0,Page allowed; not blocked,https://automate.browserstack.com/builds/27fb2ea848d59622d8439b2756aa164d731ef775/sessions/c8a87475f0c3a679ade5c8bde439c607d1f83a4b?auth_token=52dfcd244736908a0cb2c9fdb5801d8e4795b90043b247afe4acfe029c23d6f9,,2024-11-19 21:40:46:669
,OS X,Catalina,firefox,132.0,hxxps://homemetamaskextorgc.webflow.io/,-1,Generic Not Found (1): Page not found,https://automate.browserstack.com/builds/27fb2ea848d59622d8439b2756aa164d731ef775/sessions/c8a87475f0c3a679ade5c8bde439c607d1f83a4b?auth_token=52dfcd244736908a0cb2c9fdb5801d8e4795b90043b247afe4acfe029c23d6f9,,2024-11-19 21:40:49:317
,OS X,Catalina,firefox,132.0,hxxps://io-ddesktop-ledggerliv.webflow.io/,0,Page allowed; not blocked,https://automate.browserstack.com/builds/27fb2ea848d59622d8439b2756aa164d731ef775/sessions/c8a87475f0c3a679ade5c8bde439c607d1f83a4b?auth_token=52dfcd244736908a0cb2c9fdb5801d8e4795b90043b247afe4acfe029c23d6f9,,2024-11-19 21:40:51:308
,OS X,Catalina,firefox,132.0,hxxps://layout-metamask-ext.webflow.io/,-1,Generic Not Found (1): Page not found,https://automate.browserstack.com/builds/27fb2ea848d59622d8439b2756aa164d731ef775/sessions/c8a87475f0c3a679ade5c8bde439c607d1f83a4b?auth_token=52dfcd244736908a0cb2c9fdb5801d8e4795b90043b247afe4acfe029c23d6f9,,2024-11-19 21:40:53:209
,OS X,Big Sur,chrome,111.0,hxxps://docs.google.com/presentation/d/e/2PACX-1vQsd6Xnh_IU_K57GHcIHF6gIi30qS96eX5m1iVLkinx2W_kdOOKlhUprxHXDLv-x2S8jbyAGgyQX2d0/pub?start=false&amp;loop=false&amp;delayms=3000,0,Page allowed; not blocked,https://automate.browserstack.com/builds/27fb2ea848d59622d8439b2756aa164d731ef775/sessions/ddc825dca1fa87ecd853a6f43bdd802ba0cd7698?auth_token=ec280b438b3184a2192ceffff7dfdc240c4797e70d7004987122c8cc8795e23f,,2024-11-19 21:39:33:580
,OS X,Big Sur,chrome,111.0,hxxps://login-wise.aonenutrition.com/profile/en/,0,Page allowed; not blocked,https://automate.browserstack.com/builds/27fb2ea848d59622d8439b2756aa164d731ef775/sessions/ddc825dca1fa87ecd853a6f43bdd802ba0cd7698?auth_token=ec280b438b3184a2192ceffff7dfdc240c4797e70d7004987122c8cc8795e23f,,2024-11-19 21:39:38:327
,OS X,Big Sur,chrome,111.0,hxxps://shop.naturacenter.es/wise,0,Page allowed; not blocked,https://automate.browserstack.com/builds/27fb2ea848d59622d8439b2756aa164d731ef775/sessions/ddc825dca1fa87ecd853a6f43bdd802ba0cd7698?auth_token=ec280b438b3184a2192ceffff7dfdc240c4797e70d7004987122c8cc8795e23f,,2024-11-19 21:39:43:894
,OS X,Big Sur,chrome,111.0,hxxps://oolx.29415065.xyz/bye5n56j/VQgywL/8,-1,Generic Not Found (1): Page not found,https://automate.browserstack.com/builds/27fb2ea848d59622d8439b2756aa164d731ef775/sessions/ddc825dca1fa87ecd853a6f43bdd802ba0cd7698?auth_token=ec280b438b3184a2192ceffff7dfdc240c4797e70d7004987122c8cc8795e23f,,2024-11-19 21:39:47:514
,OS X,Big Sur,chrome,111.0,hxxps://accountid20242.wpenginepowered.com/user/login/,0,Page allowed; not blocked,https://automate.browserstack.com/builds/27fb2ea848d59622d8439b2756aa164d731ef775/sessions/ddc825dca1fa87ecd853a6f43bdd802ba0cd7698?auth_token=ec280b438b3184a2192ceffff7dfdc240c4797e70d7004987122c8cc8795e23f,,2024-11-19 21:39:49:852
,OS X,Big Sur,chrome,111.0,hxxps://allegrolokalnie.pl-prywatna-oferta-id43232.buzz/Ke-n-DPwPGIQFPdH2WO_Btz4kWqmqTZrLt6lRG5_A6zbftX-sfLzlP3lP7eLBw4nN6eiUjPtY6YxVbTxzewOyw==,-1,Cloudflare SSL Handshake (1): SSL handshake failed,https://automate.browserstack.com/builds/27fb2ea848d59622d8439b2756aa164d731ef775/sessions/ddc825dca1fa87ecd853a6f43bdd802ba0cd7698?auth_token=ec280b438b3184a2192ceffff7dfdc240c4797e70d7004987122c8cc8795e23f,,2024-11-19 21:39:54:30
,OS X,Big Sur,chrome,111.0,hxxps://bybit--llogin.webflow.io/,0,Page allowed; not blocked,https://automate.browserstack.com/builds/27fb2ea848d59622d8439b2756aa164d731ef775/sessions/ddc825dca1fa87ecd853a6f43bdd802ba0cd7698?auth_token=ec280b438b3184a2192ceffff7dfdc240c4797e70d7004987122c8cc8795e23f,,2024-11-19 21:39:56:125
,OS X,Big Sur,chrome,111.0,hxxps://homemetamaskextorgc.webflow.io/,-1,Generic Not Found (1): Page not found,https://automate.browserstack.com/builds/27fb2ea848d59622d8439b2756aa164d731ef775/sessions/ddc825dca1fa87ecd853a6f43bdd802ba0cd7698?auth_token=ec280b438b3184a2192ceffff7dfdc240c4797e70d7004987122c8cc8795e23f,,2024-11-19 21:39:58:582
,OS X,Big Sur,chrome,111.0,hxxps://io-ddesktop-ledggerliv.webflow.io/,0,Page allowed; not blocked,https://automate.browserstack.com/builds/27fb2ea848d59622d8439b2756aa164d731ef775/sessions/ddc825dca1fa87ecd853a6f43bdd802ba0cd7698?auth_token=ec280b438b3184a2192ceffff7dfdc240c4797e70d7004987122c8cc8795e23f,,2024-11-19 21:40:2:166
,OS X,Big Sur,chrome,111.0,hxxps://layout-metamask-ext.webflow.io/,-1,Generic Not Found (1): Page not found,https://automate.browserstack.com/builds/27fb2ea848d59622d8439b2756aa164d731ef775/sessions/ddc825dca1fa87ecd853a6f43bdd802ba0cd7698?auth_token=ec280b438b3184a2192ceffff7dfdc240c4797e70d7004987122c8cc8795e23f,,2024-11-19 21:40:3:878
,OS X,Big Sur,chrome,113.0,hxxps://docs.google.com/presentation/d/e/2PACX-1vQsd6Xnh_IU_K57GHcIHF6gIi30qS96eX5m1iVLkinx2W_kdOOKlhUprxHXDLv-x2S8jbyAGgyQX2d0/pub?start=false&amp;loop=false&amp;delayms=3000,0,Page allowed; not blocked,https://automate.browserstack.com/builds/27fb2ea848d59622d8439b2756aa164d731ef775/sessions/f7840fc2a5b1f01241a24f20f642b51df754d676?auth_token=126d6dfe29cffe336b28aa1df3249020040c7048a65ea365d9f0a9205d21a3b5,,2024-11-19 21:42:50:875
,OS X,Big Sur,chrome,113.0,hxxps://login-wise.aonenutrition.com/profile/en/,0,Page allowed; not blocked,https://automate.browserstack.com/builds/27fb2ea848d59622d8439b2756aa164d731ef775/sessions/f7840fc2a5b1f01241a24f20f642b51df754d676?auth_token=126d6dfe29cffe336b28aa1df3249020040c7048a65ea365d9f0a9205d21a3b5,,2024-11-19 21:42:54:458
,OS X,Big Sur,chrome,113.0,hxxps://shop.naturacenter.es/wise,0,Page allowed; not blocked,https://automate.browserstack.com/builds/27fb2ea848d59622d8439b2756aa164d731ef775/sessions/f7840fc2a5b1f01241a24f20f642b51df754d676?auth_token=126d6dfe29cffe336b28aa1df3249020040c7048a65ea365d9f0a9205d21a3b5,,2024-11-19 21:43:0:107
,OS X,Big Sur,chrome,113.0,hxxps://oolx.29415065.xyz/bye5n56j/VQgywL/8,-1,Generic Not Found (1): Page not found,https://automate.browserstack.com/builds/27fb2ea848d59622d8439b2756aa164d731ef775/sessions/f7840fc2a5b1f01241a24f20f642b51df754d676?auth_token=126d6dfe29cffe336b28aa1df3249020040c7048a65ea365d9f0a9205d21a3b5,,2024-11-19 21:43:2:712
,OS X,Big Sur,chrome,113.0,hxxps://accountid20242.wpenginepowered.com/user/login/,0,Page allowed; not blocked,https://automate.browserstack.com/builds/27fb2ea848d59622d8439b2756aa164d731ef775/sessions/f7840fc2a5b1f01241a24f20f642b51df754d676?auth_token=126d6dfe29cffe336b28aa1df3249020040c7048a65ea365d9f0a9205d21a3b5,,2024-11-19 21:43:4:556
,OS X,Big Sur,chrome,113.0,hxxps://allegrolokalnie.pl-prywatna-oferta-id43232.buzz/Ke-n-DPwPGIQFPdH2WO_Btz4kWqmqTZrLt6lRG5_A6zbftX-sfLzlP3lP7eLBw4nN6eiUjPtY6YxVbTxzewOyw==,-1,Cloudflare SSL Handshake (1): SSL handshake failed,https://automate.browserstack.com/builds/27fb2ea848d59622d8439b2756aa164d731ef775/sessions/f7840fc2a5b1f01241a24f20f642b51df754d676?auth_token=126d6dfe29cffe336b28aa1df3249020040c7048a65ea365d9f0a9205d21a3b5,,2024-11-19 21:43:6:195
,OS X,Big Sur,chrome,113.0,hxxps://bybit--llogin.webflow.io/,0,Page allowed; not blocked,https://automate.browserstack.com/builds/27fb2ea848d59622d8439b2756aa164d731ef775/sessions/f7840fc2a5b1f01241a24f20f642b51df754d676?auth_token=126d6dfe29cffe336b28aa1df3249020040c7048a65ea365d9f0a9205d21a3b5,,2024-11-19 21:43:8:352
,OS X,Big Sur,chrome,113.0,hxxps://homemetamaskextorgc.webflow.io/,-1,Generic Not Found (1): Page not found,https://automate.browserstack.com/builds/27fb2ea848d59622d8439b2756aa164d731ef775/sessions/f7840fc2a5b1f01241a24f20f642b51df754d676?auth_token=126d6dfe29cffe336b28aa1df3249020040c7048a65ea365d9f0a9205d21a3b5,,2024-11-19 21:43:10:56
,OS X,Big Sur,chrome,113.0,hxxps://io-ddesktop-ledggerliv.webflow.io/,0,Page allowed; not blocked,https://automate.browserstack.com/builds/27fb2ea848d59622d8439b2756aa164d731ef775/sessions/f7840fc2a5b1f01241a24f20f642b51df754d676?auth_token=126d6dfe29cffe336b28aa1df3249020040c7048a65ea365d9f0a9205d21a3b5,,2024-11-19 21:43:11:277
,OS X,Big Sur,chrome,113.0,hxxps://layout-metamask-ext.webflow.io/,-1,Generic Not Found (1): Page not found,https://automate.browserstack.com/builds/27fb2ea848d59622d8439b2756aa164d731ef775/sessions/f7840fc2a5b1f01241a24f20f642b51df754d676?auth_token=126d6dfe29cffe336b28aa1df3249020040c7048a65ea365d9f0a9205d21a3b5,,2024-11-19 21:43:12:505
,OS X,Big Sur,chrome,115.0,hxxps://docs.google.com/presentation/d/e/2PACX-1vQsd6Xnh_IU_K57GHcIHF6gIi30qS96eX5m1iVLkinx2W_kdOOKlhUprxHXDLv-x2S8jbyAGgyQX2d0/pub?start=false&amp;loop=false&amp;delayms=3000,0,Page allowed; not blocked,https://automate.browserstack.com/builds/f6a08884cad76e682744a5e7bc49a094b3ad40ff/sessions/6b9cdd5e71476f96b2726ac9da90bbbb1b9de6c6?auth_token=663bd77f9fa6c8b6517d05e2cc9c06750f000390954482d8302d31dc746a486d,,2024-11-19 21:46:48:504
,OS X,Big Sur,chrome,115.0,hxxps://login-wise.aonenutrition.com/profile/en/,0,Page allowed; not blocked,https://automate.browserstack.com/builds/f6a08884cad76e682744a5e7bc49a094b3ad40ff/sessions/6b9cdd5e71476f96b2726ac9da90bbbb1b9de6c6?auth_token=663bd77f9fa6c8b6517d05e2cc9c06750f000390954482d8302d31dc746a486d,,2024-11-19 21:46:52:124
,OS X,Big Sur,chrome,115.0,hxxps://shop.naturacenter.es/wise,0,Page allowed; not blocked,https://automate.browserstack.com/builds/f6a08884cad76e682744a5e7bc49a094b3ad40ff/sessions/6b9cdd5e71476f96b2726ac9da90bbbb1b9de6c6?auth_token=663bd77f9fa6c8b6517d05e2cc9c06750f000390954482d8302d31dc746a486d,,2024-11-19 21:46:56:951
,OS X,Big Sur,chrome,115.0,hxxps://oolx.29415065.xyz/bye5n56j/VQgywL/8,-1,Generic Not Found (1): Page not found,https://automate.browserstack.com/builds/f6a08884cad76e682744a5e7bc49a094b3ad40ff/sessions/6b9cdd5e71476f96b2726ac9da90bbbb1b9de6c6?auth_token=663bd77f9fa6c8b6517d05e2cc9c06750f000390954482d8302d31dc746a486d,,2024-11-19 21:46:59:923
,OS X,Big Sur,chrome,115.0,hxxps://accountid20242.wpenginepowered.com/user/login/,0,Page allowed; not blocked,https://automate.browserstack.com/builds/f6a08884cad76e682744a5e7bc49a094b3ad40ff/sessions/6b9cdd5e71476f96b2726ac9da90bbbb1b9de6c6?auth_token=663bd77f9fa6c8b6517d05e2cc9c06750f000390954482d8302d31dc746a486d,,2024-11-19 21:47:1:335
,OS X,Big Sur,chrome,115.0,hxxps://allegrolokalnie.pl-prywatna-oferta-id43232.buzz/Ke-n-DPwPGIQFPdH2WO_Btz4kWqmqTZrLt6lRG5_A6zbftX-sfLzlP3lP7eLBw4nN6eiUjPtY6YxVbTxzewOyw==,-1,Cloudflare SSL Handshake (1): SSL handshake failed,https://automate.browserstack.com/builds/f6a08884cad76e682744a5e7bc49a094b3ad40ff/sessions/6b9cdd5e71476f96b2726ac9da90bbbb1b9de6c6?auth_token=663bd77f9fa6c8b6517d05e2cc9c06750f000390954482d8302d31dc746a486d,,2024-11-19 21:47:2:964
,OS X,Big Sur,chrome,115.0,hxxps://bybit--llogin.webflow.io/,0,Page allowed; not blocked,https://automate.browserstack.com/builds/f6a08884cad76e682744a5e7bc49a094b3ad40ff/sessions/6b9cdd5e71476f96b2726ac9da90bbbb1b9de6c6?auth_token=663bd77f9fa6c8b6517d05e2cc9c06750f000390954482d8302d31dc746a486d,,2024-11-19 21:47:4:891
,OS X,Big Sur,chrome,115.0,hxxps://homemetamaskextorgc.webflow.io/,-1,Generic Not Found (1): Page not found,https://automate.browserstack.com/builds/f6a08884cad76e682744a5e7bc49a094b3ad40ff/sessions/6b9cdd5e71476f96b2726ac9da90bbbb1b9de6c6?auth_token=663bd77f9fa6c8b6517d05e2cc9c06750f000390954482d8302d31dc746a486d,,2024-11-19 21:47:6:657
,OS X,Big Sur,chrome,115.0,hxxps://io-ddesktop-ledggerliv.webflow.io/,0,Page allowed; not blocked,https://automate.browserstack.com/builds/f6a08884cad76e682744a5e7bc49a094b3ad40ff/sessions/6b9cdd5e71476f96b2726ac9da90bbbb1b9de6c6?auth_token=663bd77f9fa6c8b6517d05e2cc9c06750f000390954482d8302d31dc746a486d,,2024-11-19 21:47:7:822
,OS X,Big Sur,chrome,115.0,hxxps://layout-metamask-ext.webflow.io/,-1,Generic Not Found (1): Page not found,https://automate.browserstack.com/builds/f6a08884cad76e682744a5e7bc49a094b3ad40ff/sessions/6b9cdd5e71476f96b2726ac9da90bbbb1b9de6c6?auth_token=663bd77f9fa6c8b6517d05e2cc9c06750f000390954482d8302d31dc746a486d,,2024-11-19 21:47:9:194
,OS X,Big Sur,chrome,119.0,hxxps://docs.google.com/presentation/d/e/2PACX-1vQsd6Xnh_IU_K57GHcIHF6gIi30qS96eX5m1iVLkinx2W_kdOOKlhUprxHXDLv-x2S8jbyAGgyQX2d0/pub?start=false&amp;loop=false&amp;delayms=3000,0,Page allowed; not blocked,https://automate.browserstack.com/builds/f6a08884cad76e682744a5e7bc49a094b3ad40ff/sessions/7265856c1b35b0397e9ad1c2a706c0a27e0b512b?auth_token=127a558de1ed00cfa8010418e8d00f509f7843820373073b7178146356c9bf72,,2024-11-19 21:44:47:584
,OS X,Big Sur,chrome,119.0,hxxps://login-wise.aonenutrition.com/profile/en/,0,Page allowed; not blocked,https://automate.browserstack.com/builds/f6a08884cad76e682744a5e7bc49a094b3ad40ff/sessions/7265856c1b35b0397e9ad1c2a706c0a27e0b512b?auth_token=127a558de1ed00cfa8010418e8d00f509f7843820373073b7178146356c9bf72,,2024-11-19 21:44:52:550
,OS X,Big Sur,chrome,119.0,hxxps://shop.naturacenter.es/wise,0,Page allowed; not blocked,https://automate.browserstack.com/builds/f6a08884cad76e682744a5e7bc49a094b3ad40ff/sessions/7265856c1b35b0397e9ad1c2a706c0a27e0b512b?auth_token=127a558de1ed00cfa8010418e8d00f509f7843820373073b7178146356c9bf72,,2024-11-19 21:44:58:464
,OS X,Big Sur,chrome,119.0,hxxps://oolx.29415065.xyz/bye5n56j/VQgywL/8,-1,Generic Not Found (1): Page not found,https://automate.browserstack.com/builds/f6a08884cad76e682744a5e7bc49a094b3ad40ff/sessions/7265856c1b35b0397e9ad1c2a706c0a27e0b512b?auth_token=127a558de1ed00cfa8010418e8d00f509f7843820373073b7178146356c9bf72,,2024-11-19 21:45:1:999
,OS X,Big Sur,chrome,119.0,hxxps://accountid20242.wpenginepowered.com/user/login/,0,Page allowed; not blocked,https://automate.browserstack.com/builds/f6a08884cad76e682744a5e7bc49a094b3ad40ff/sessions/7265856c1b35b0397e9ad1c2a706c0a27e0b512b?auth_token=127a558de1ed00cfa8010418e8d00f509f7843820373073b7178146356c9bf72,,2024-11-19 21:45:4:490
,OS X,Big Sur,chrome,119.0,hxxps://allegrolokalnie.pl-prywatna-oferta-id43232.buzz/Ke-n-DPwPGIQFPdH2WO_Btz4kWqmqTZrLt6lRG5_A6zbftX-sfLzlP3lP7eLBw4nN6eiUjPtY6YxVbTxzewOyw==,-1,Cloudflare SSL Handshake (1): SSL handshake failed,https://automate.browserstack.com/builds/f6a08884cad76e682744a5e7bc49a094b3ad40ff/sessions/7265856c1b35b0397e9ad1c2a706c0a27e0b512b?auth_token=127a558de1ed00cfa8010418e8d00f509f7843820373073b7178146356c9bf72,,2024-11-19 21:45:7:482
,OS X,Big Sur,chrome,119.0,hxxps://bybit--llogin.webflow.io/,0,Page allowed; not blocked,https://automate.browserstack.com/builds/f6a08884cad76e682744a5e7bc49a094b3ad40ff/sessions/7265856c1b35b0397e9ad1c2a706c0a27e0b512b?auth_token=127a558de1ed00cfa8010418e8d00f509f7843820373073b7178146356c9bf72,,2024-11-19 21:45:9:583
,OS X,Big Sur,chrome,119.0,hxxps://homemetamaskextorgc.webflow.io/,-1,Generic Not Found (1): Page not found,https://automate.browserstack.com/builds/f6a08884cad76e682744a5e7bc49a094b3ad40ff/sessions/7265856c1b35b0397e9ad1c2a706c0a27e0b512b?auth_token=127a558de1ed00cfa8010418e8d00f509f7843820373073b7178146356c9bf72,,2024-11-19 21:45:11:564
,OS X,Big Sur,chrome,119.0,hxxps://io-ddesktop-ledggerliv.webflow.io/,0,Page allowed; not blocked,https://automate.browserstack.com/builds/f6a08884cad76e682744a5e7bc49a094b3ad40ff/sessions/7265856c1b35b0397e9ad1c2a706c0a27e0b512b?auth_token=127a558de1ed00cfa8010418e8d00f509f7843820373073b7178146356c9bf72,,2024-11-19 21:45:13:261
,OS X,Big Sur,chrome,119.0,hxxps://layout-metamask-ext.webflow.io/,-1,Generic Not Found (1): Page not found,https://automate.browserstack.com/builds/f6a08884cad76e682744a5e7bc49a094b3ad40ff/sessions/7265856c1b35b0397e9ad1c2a706c0a27e0b512b?auth_token=127a558de1ed00cfa8010418e8d00f509f7843820373073b7178146356c9bf72,,2024-11-19 21:45:15:48
,OS X,Big Sur,chrome,114.0,hxxps://docs.google.com/presentation/d/e/2PACX-1vQsd6Xnh_IU_K57GHcIHF6gIi30qS96eX5m1iVLkinx2W_kdOOKlhUprxHXDLv-x2S8jbyAGgyQX2d0/pub?start=false&amp;loop=false&amp;delayms=3000,0,Page allowed; not blocked,https://automate.browserstack.com/builds/f6a08884cad76e682744a5e7bc49a094b3ad40ff/sessions/7c4034472cadf5460124a61dff8714a01ef9c8b8?auth_token=1149de25e0da9de7f66e6ea84d4aeea4d921b6b761094aff9b0b83880211385b,,2024-11-19 21:44:15:32
,OS X,Big Sur,chrome,114.0,hxxps://login-wise.aonenutrition.com/profile/en/,0,Page allowed; not blocked,https://automate.browserstack.com/builds/f6a08884cad76e682744a5e7bc49a094b3ad40ff/sessions/7c4034472cadf5460124a61dff8714a01ef9c8b8?auth_token=1149de25e0da9de7f66e6ea84d4aeea4d921b6b761094aff9b0b83880211385b,,2024-11-19 21:44:19:20
,OS X,Big Sur,chrome,114.0,hxxps://shop.naturacenter.es/wise,0,Page allowed; not blocked,https://automate.browserstack.com/builds/f6a08884cad76e682744a5e7bc49a094b3ad40ff/sessions/7c4034472cadf5460124a61dff8714a01ef9c8b8?auth_token=1149de25e0da9de7f66e6ea84d4aeea4d921b6b761094aff9b0b83880211385b,,2024-11-19 21:44:24:821
,OS X,Big Sur,chrome,114.0,hxxps://oolx.29415065.xyz/bye5n56j/VQgywL/8,-1,Generic Not Found (1): Page not found,https://automate.browserstack.com/builds/f6a08884cad76e682744a5e7bc49a094b3ad40ff/sessions/7c4034472cadf5460124a61dff8714a01ef9c8b8?auth_token=1149de25e0da9de7f66e6ea84d4aeea4d921b6b761094aff9b0b83880211385b,,2024-11-19 21:44:27:567
,OS X,Big Sur,chrome,114.0,hxxps://accountid20242.wpenginepowered.com/user/login/,0,Page allowed; not blocked,https://automate.browserstack.com/builds/f6a08884cad76e682744a5e7bc49a094b3ad40ff/sessions/7c4034472cadf5460124a61dff8714a01ef9c8b8?auth_token=1149de25e0da9de7f66e6ea84d4aeea4d921b6b761094aff9b0b83880211385b,,2024-11-19 21:44:29:307
,OS X,Big Sur,chrome,114.0,hxxps://allegrolokalnie.pl-prywatna-oferta-id43232.buzz/Ke-n-DPwPGIQFPdH2WO_Btz4kWqmqTZrLt6lRG5_A6zbftX-sfLzlP3lP7eLBw4nN6eiUjPtY6YxVbTxzewOyw==,-1,Cloudflare SSL Handshake (1): SSL handshake failed,https://automate.browserstack.com/builds/f6a08884cad76e682744a5e7bc49a094b3ad40ff/sessions/7c4034472cadf5460124a61dff8714a01ef9c8b8?auth_token=1149de25e0da9de7f66e6ea84d4aeea4d921b6b761094aff9b0b83880211385b,,2024-11-19 21:44:31:37
,OS X,Big Sur,chrome,114.0,hxxps://bybit--llogin.webflow.io/,0,Page allowed; not blocked,https://automate.browserstack.com/builds/f6a08884cad76e682744a5e7bc49a094b3ad40ff/sessions/7c4034472cadf5460124a61dff8714a01ef9c8b8?auth_token=1149de25e0da9de7f66e6ea84d4aeea4d921b6b761094aff9b0b83880211385b,,2024-11-19 21:44:32:579
,OS X,Big Sur,chrome,114.0,hxxps://homemetamaskextorgc.webflow.io/,-1,Generic Not Found (1): Page not found,https://automate.browserstack.com/builds/f6a08884cad76e682744a5e7bc49a094b3ad40ff/sessions/7c4034472cadf5460124a61dff8714a01ef9c8b8?auth_token=1149de25e0da9de7f66e6ea84d4aeea4d921b6b761094aff9b0b83880211385b,,2024-11-19 21:44:34:40
,OS X,Big Sur,chrome,114.0,hxxps://io-ddesktop-ledggerliv.webflow.io/,0,Page allowed; not blocked,https://automate.browserstack.com/builds/f6a08884cad76e682744a5e7bc49a094b3ad40ff/sessions/7c4034472cadf5460124a61dff8714a01ef9c8b8?auth_token=1149de25e0da9de7f66e6ea84d4aeea4d921b6b761094aff9b0b83880211385b,,2024-11-19 21:44:35:144
,OS X,Big Sur,chrome,114.0,hxxps://layout-metamask-ext.webflow.io/,-1,Generic Not Found (1): Page not found,https://automate.browserstack.com/builds/f6a08884cad76e682744a5e7bc49a094b3ad40ff/sessions/7c4034472cadf5460124a61dff8714a01ef9c8b8?auth_token=1149de25e0da9de7f66e6ea84d4aeea4d921b6b761094aff9b0b83880211385b,,2024-11-19 21:44:36:385
,OS X,Big Sur,chrome,117.0,hxxps://docs.google.com/presentation/d/e/2PACX-1vQsd6Xnh_IU_K57GHcIHF6gIi30qS96eX5m1iVLkinx2W_kdOOKlhUprxHXDLv-x2S8jbyAGgyQX2d0/pub?start=false&amp;loop=false&amp;delayms=3000,0,Page allowed; not blocked,https://automate.browserstack.com/builds/f6a08884cad76e682744a5e7bc49a094b3ad40ff/sessions/91fbab9b3bf10510057298d57508c3cec2b55443?auth_token=a7637490549b9cb69318a55eb5d2ad7c25d9958d3dde9bac5150acd522991119,,2024-11-19 21:46:9:469
,OS X,Big Sur,chrome,117.0,hxxps://login-wise.aonenutrition.com/profile/en/,0,Page allowed; not blocked,https://automate.browserstack.com/builds/f6a08884cad76e682744a5e7bc49a094b3ad40ff/sessions/91fbab9b3bf10510057298d57508c3cec2b55443?auth_token=a7637490549b9cb69318a55eb5d2ad7c25d9958d3dde9bac5150acd522991119,,2024-11-19 21:46:14:256
,OS X,Big Sur,chrome,117.0,hxxps://shop.naturacenter.es/wise,0,Page allowed; not blocked,https://automate.browserstack.com/builds/f6a08884cad76e682744a5e7bc49a094b3ad40ff/sessions/91fbab9b3bf10510057298d57508c3cec2b55443?auth_token=a7637490549b9cb69318a55eb5d2ad7c25d9958d3dde9bac5150acd522991119,,2024-11-19 21:46:19:642
,OS X,Big Sur,chrome,117.0,hxxps://oolx.29415065.xyz/bye5n56j/VQgywL/8,-1,Generic Not Found (1): Page not found,https://automate.browserstack.com/builds/f6a08884cad76e682744a5e7bc49a094b3ad40ff/sessions/91fbab9b3bf10510057298d57508c3cec2b55443?auth_token=a7637490549b9cb69318a55eb5d2ad7c25d9958d3dde9bac5150acd522991119,,2024-11-19 21:46:22:877
,OS X,Big Sur,chrome,117.0,hxxps://accountid20242.wpenginepowered.com/user/login/,0,Page allowed; not blocked,https://automate.browserstack.com/builds/f6a08884cad76e682744a5e7bc49a094b3ad40ff/sessions/91fbab9b3bf10510057298d57508c3cec2b55443?auth_token=a7637490549b9cb69318a55eb5d2ad7c25d9958d3dde9bac5150acd522991119,,2024-11-19 21:46:25:63
,OS X,Big Sur,chrome,117.0,hxxps://allegrolokalnie.pl-prywatna-oferta-id43232.buzz/Ke-n-DPwPGIQFPdH2WO_Btz4kWqmqTZrLt6lRG5_A6zbftX-sfLzlP3lP7eLBw4nN6eiUjPtY6YxVbTxzewOyw==,-1,Cloudflare SSL Handshake (1): SSL handshake failed,https://automate.browserstack.com/builds/f6a08884cad76e682744a5e7bc49a094b3ad40ff/sessions/91fbab9b3bf10510057298d57508c3cec2b55443?auth_token=a7637490549b9cb69318a55eb5d2ad7c25d9958d3dde9bac5150acd522991119,,2024-11-19 21:46:28:131
,OS X,Big Sur,chrome,117.0,hxxps://bybit--llogin.webflow.io/,0,Page allowed; not blocked,https://automate.browserstack.com/builds/f6a08884cad76e682744a5e7bc49a094b3ad40ff/sessions/91fbab9b3bf10510057298d57508c3cec2b55443?auth_token=a7637490549b9cb69318a55eb5d2ad7c25d9958d3dde9bac5150acd522991119,,2024-11-19 21:46:30:347
,OS X,Big Sur,chrome,117.0,hxxps://homemetamaskextorgc.webflow.io/,-1,Generic Not Found (1): Page not found,https://automate.browserstack.com/builds/f6a08884cad76e682744a5e7bc49a094b3ad40ff/sessions/91fbab9b3bf10510057298d57508c3cec2b55443?auth_token=a7637490549b9cb69318a55eb5d2ad7c25d9958d3dde9bac5150acd522991119,,2024-11-19 21:46:32:910
,OS X,Big Sur,chrome,117.0,hxxps://io-ddesktop-ledggerliv.webflow.io/,0,Page allowed; not blocked,https://automate.browserstack.com/builds/f6a08884cad76e682744a5e7bc49a094b3ad40ff/sessions/91fbab9b3bf10510057298d57508c3cec2b55443?auth_token=a7637490549b9cb69318a55eb5d2ad7c25d9958d3dde9bac5150acd522991119,,2024-11-19 21:46:34:944
,OS X,Big Sur,chrome,117.0,hxxps://layout-metamask-ext.webflow.io/,-1,Generic Not Found (1): Page not found,https://automate.browserstack.com/builds/f6a08884cad76e682744a5e7bc49a094b3ad40ff/sessions/91fbab9b3bf10510057298d57508c3cec2b55443?auth_token=a7637490549b9cb69318a55eb5d2ad7c25d9958d3dde9bac5150acd522991119,,2024-11-19 21:46:36:557
